,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,property_type,Localidades
798063,3.0,2.0,1.0,60.0,53.0,125000.0,0,2
798065,3.0,2.0,2.0,120.0,100.0,380000.0,0,26
798066,3.0,2.0,1.0,73.0,73.0,149000.0,0,26
798068,3.0,2.0,1.0,77.0,72.0,230000.0,0,26
798069,3.0,2.0,2.0,80.0,70.0,330000.0,0,26
798070,4.0,2.0,1.0,73.0,73.0,149000.0,0,26
798071,3.0,2.0,2.0,98.0,77.0,310000.0,0,26
798072,3.0,2.0,1.0,82.0,68.0,279000.0,0,26
798074,3.0,2.0,2.0,71.0,66.0,399000.0,0,26
798076,3.0,2.0,1.0,97.0,86.0,320000.0,0,26
798077,3.0,2.0,2.0,115.0,115.0,435000.0,0,26
798078,3.0,2.0,1.0,50.0,50.0,190000.0,0,26
798080,3.0,2.0,1.0,65.0,61.0,320000.0,0,26
798081,3.0,2.0,3.0,85.0,85.0,460000.0,0,26
798083,3.0,2.0,2.0,80.0,72.0,298000.0,0,26
798084,4.0,2.0,2.0,100.0,89.0,284000.0,0,26
798085,3.0,2.0,2.0,98.0,77.0,310000.0,0,26
798086,3.0,2.0,2.0,106.0,80.0,495000.0,0,26
798135,3.0,2.0,1.0,60.0,57.0,204000.0,0,6
798136,3.0,2.0,1.0,60.0,57.0,204000.0,0,6
798137,3.0,2.0,2.0,115.0,115.0,328000.0,0,6
798138,3.0,2.0,1.0,138.0,138.0,225000.0,0,6
798139,3.0,2.0,2.0,77.0,70.0,280000.0,0,6
798142,3.0,2.0,2.0,91.0,81.0,333000.0,0,6
798143,3.0,2.0,1.0,64.0,57.0,269000.0,0,6
798161,3.0,2.0,1.0,57.0,55.0,154000.0,0,35
798162,3.0,2.0,1.0,72.0,72.0,252000.0,0,35
798163,3.0,2.0,2.0,86.0,86.0,260000.0,0,35
798164,3.0,2.0,1.0,112.0,112.0,260000.0,0,35
798165,4.0,2.0,1.0,73.0,73.0,149000.0,0,35
798167,3.0,2.0,2.0,86.0,86.0,275000.0,0,35
798168,3.0,2.0,1.0,113.0,108.0,330000.0,0,35
798169,3.0,2.0,1.0,43.0,41.0,79000.0,0,3
798175,3.0,2.0,2.0,119.0,110.0,250000.0,0,9
798177,3.0,2.0,1.0,65.0,60.0,129900.0,0,9
798178,3.0,2.0,1.0,48.0,48.0,90000.0,0,9
798181,3.0,2.0,1.0,54.0,54.0,105000.0,0,9
798182,3.0,2.0,1.0,64.0,60.0,268000.0,0,12
798183,3.0,2.0,2.0,70.0,60.0,160000.0,0,12
798184,3.0,2.0,1.0,69.0,61.0,185000.0,0,12
798186,3.0,2.0,1.0,68.0,65.0,120000.0,0,22
798187,4.0,2.0,2.0,127.0,110.0,249000.0,0,40
798189,3.0,2.0,2.0,80.0,75.0,190000.0,0,14
798203,4.0,2.0,1.0,73.0,73.0,149000.0,0,5
798204,3.0,2.0,1.0,54.0,54.0,157000.0,0,5
798205,3.0,2.0,2.0,96.0,90.0,295000.0,0,5
798206,3.0,2.0,1.0,73.0,73.0,149000.0,0,5
798208,3.0,2.0,1.0,65.0,65.0,119900.0,0,39
798210,3.0,2.0,2.0,84.0,84.0,239000.0,0,44
798211,3.0,2.0,1.0,68.0,60.0,170000.0,0,44
798213,3.0,2.0,1.0,71.0,65.0,165000.0,0,45
798230,3.0,2.0,2.0,109.0,96.0,490000.0,0,34
798235,3.0,2.0,1.0,68.0,65.0,120000.0,0,38
798236,3.0,2.0,1.0,68.0,63.0,155000.0,0,55
798237,3.0,2.0,2.0,108.0,75.0,400340.0,0,55
798238,3.0,2.0,1.0,63.0,58.0,170000.0,0,55
798239,3.0,2.0,1.0,63.0,54.0,218000.0,0,55
798255,3.0,2.0,1.0,74.0,63.0,168500.0,0,29
798256,3.0,2.0,1.0,74.0,63.0,168500.0,0,29
798258,3.0,2.0,1.0,68.0,60.0,155000.0,0,56
798259,3.0,2.0,1.0,80.0,53.0,119000.0,0,56
798269,4.0,3.0,1.0,191.0,124.0,360000.0,3,24
798272,4.0,3.0,2.0,134.0,125.0,220000.0,3,21
798278,4.0,3.0,1.0,164.0,66.0,169000.0,3,30
798279,4.0,3.0,2.0,121.0,104.0,282000.0,3,45
798460,4.0,3.0,1.0,190.0,100.0,260000.0,1,48
798529,4.0,3.0,2.0,135.0,127.0,329000.0,0,17
798537,4.0,3.0,1.0,107.0,100.0,198000.0,0,2
798538,3.0,3.0,2.0,80.0,75.0,139900.0,0,2
798543,4.0,3.0,2.0,125.0,116.0,450000.0,0,26
798545,4.0,3.0,1.0,105.0,105.0,295000.0,0,26
798572,3.0,3.0,1.0,79.0,69.0,200000.0,0,6
798574,4.0,3.0,2.0,98.0,87.0,188000.0,0,6
798575,4.0,3.0,2.0,111.0,102.0,310000.0,0,6
798578,5.0,3.0,3.0,171.0,153.0,499000.0,0,6
798580,4.0,3.0,2.0,118.0,106.0,360000.0,0,6
798581,4.0,3.0,2.0,130.0,120.0,320000.0,0,6
798582,4.0,3.0,3.0,182.0,154.0,499000.0,0,6
798583,4.0,3.0,2.0,154.0,154.0,200000.0,0,15
798586,4.0,3.0,1.0,82.0,70.0,152000.0,0,32
798588,5.0,3.0,1.0,92.0,86.0,235000.0,0,35
798589,4.0,3.0,1.0,89.0,81.0,235000.0,0,35
798591,4.0,3.0,2.0,93.0,83.0,305000.0,0,9
798593,4.0,3.0,3.0,113.0,106.0,480000.0,0,12
798595,4.0,3.0,2.0,88.0,78.0,207000.0,0,14
798600,5.0,3.0,2.0,143.0,126.0,239000.0,0,41
798604,5.0,3.0,2.0,143.0,126.0,239000.0,0,39
798605,4.0,3.0,2.0,115.0,115.0,310184.0,0,44
798621,4.0,3.0,1.0,78.0,70.0,155000.0,0,27
798629,5.0,4.0,2.0,135.0,107.0,175000.0,3,29
798752,5.0,4.0,2.0,205.0,142.0,395000.0,1,55
798774,5.0,4.0,1.0,81.0,81.0,199000.0,0,26
798783,5.0,4.0,1.0,150.0,150.0,210000.0,0,3
800194,2.0,1.0,1.0,44.0,40.0,89000.0,3,17
800199,2.0,1.0,2.0,52.0,52.0,129900.0,3,24
800200,2.0,1.0,1.0,37.0,37.0,84000.0,3,26
800210,2.0,1.0,1.0,72.0,68.0,139900.0,3,55
800240,2.0,1.0,1.0,45.0,40.0,71000.0,0,17
800247,2.0,1.0,1.0,61.0,50.0,144000.0,0,24
800248,2.0,1.0,1.0,55.0,48.0,103600.0,0,24
800249,2.0,1.0,1.0,57.0,45.0,104800.0,0,24
800250,2.0,1.0,1.0,49.0,44.0,195000.0,0,24
800251,2.0,1.0,1.0,41.0,41.0,107000.0,0,24
800252,2.0,1.0,2.0,52.0,52.0,129900.0,0,24
800253,2.0,1.0,1.0,48.0,43.0,179000.0,0,24
800254,2.0,1.0,1.0,55.0,48.0,103000.0,0,24
800255,2.0,1.0,1.0,55.0,48.0,101600.0,0,24
800256,1.0,1.0,1.0,36.0,33.0,105900.0,0,36
800257,2.0,1.0,1.0,25.0,25.0,79900.0,0,36
800258,2.0,1.0,1.0,44.0,44.0,100000.0,0,2
800259,1.0,1.0,1.0,38.0,38.0,99900.0,0,2
800260,2.0,1.0,1.0,40.0,40.0,93000.0,0,2
800261,2.0,1.0,1.0,46.0,42.0,171990.0,0,2
800262,2.0,1.0,1.0,46.0,39.0,115000.0,0,2
800264,2.0,1.0,1.0,61.0,52.0,165000.0,0,13
800265,2.0,1.0,1.0,51.0,45.0,110000.0,0,20
800266,2.0,1.0,1.0,48.0,45.0,130000.0,0,20
800267,2.0,1.0,1.0,45.0,44.0,255000.0,0,26
800268,2.0,1.0,1.0,50.0,40.0,128000.0,0,26
800269,2.0,1.0,1.0,54.0,47.0,138500.0,0,26
800270,1.0,1.0,1.0,53.0,53.0,150000.0,0,26
800271,2.0,1.0,1.0,45.0,40.0,219000.0,0,26
800272,2.0,1.0,2.0,70.0,62.0,260000.0,0,26
800273,2.0,1.0,1.0,33.0,33.0,98001.0,0,26
800275,2.0,1.0,1.0,33.0,33.0,95000.0,0,26
800276,2.0,1.0,2.0,70.0,62.0,260000.0,0,26
800279,2.0,1.0,1.0,55.0,51.0,200000.0,0,26
800280,1.0,1.0,1.0,33.0,26.0,94507.0,0,26
800281,1.0,1.0,1.0,32.0,32.0,150000.0,0,26
800282,2.0,1.0,1.0,153.0,45.0,174900.0,0,26
800283,2.0,1.0,2.0,70.0,62.0,260000.0,0,26
800284,1.0,1.0,1.0,38.0,35.0,129000.0,0,26
800286,2.0,1.0,1.0,55.0,50.0,300000.0,0,26
800287,2.0,1.0,1.0,43.0,43.0,100000.0,0,26
800288,2.0,1.0,1.0,49.0,41.0,169000.0,0,26
800289,2.0,1.0,1.0,50.0,40.0,128000.0,0,26
800290,2.0,1.0,1.0,50.0,40.0,128000.0,0,26
800291,2.0,1.0,2.0,70.0,62.0,260000.0,0,26
800313,2.0,1.0,1.0,56.0,49.0,114600.0,0,4
800314,2.0,1.0,1.0,62.0,62.0,186000.0,0,6
800315,1.0,1.0,1.0,36.0,31.0,63000.0,0,6
800316,1.0,1.0,1.0,63.0,55.0,144700.0,0,6
800317,2.0,1.0,1.0,61.0,52.0,165000.0,0,6
800318,1.0,1.0,1.0,35.0,35.0,59000.0,0,6
800319,2.0,1.0,1.0,57.0,45.0,210000.0,0,6
800320,2.0,1.0,1.0,73.0,73.0,139000.0,0,6
800321,1.0,1.0,1.0,41.0,37.0,73000.0,0,6
800322,2.0,1.0,1.0,87.0,60.0,263500.0,0,6
800323,1.0,1.0,1.0,72.0,56.0,125000.0,0,6
800324,2.0,1.0,1.0,55.0,50.0,125000.0,0,15
800327,1.0,1.0,1.0,47.0,41.0,95000.0,0,18
800363,1.0,1.0,1.0,30.0,30.0,120000.0,0,35
800364,2.0,1.0,1.0,30.0,30.0,79000.0,0,35
800366,2.0,1.0,1.0,60.0,40.0,188000.0,0,37
800367,2.0,1.0,1.0,93.0,41.0,199000.0,0,37
800368,2.0,1.0,1.0,47.0,35.0,159000.0,0,37
800372,1.0,1.0,1.0,39.0,36.0,109000.0,0,9
800373,2.0,1.0,1.0,52.0,46.0,68600.0,0,9
800374,1.0,1.0,1.0,39.0,36.0,109000.0,0,9
800375,1.0,1.0,1.0,39.0,36.0,109000.0,0,9
800377,1.0,1.0,1.0,39.0,36.0,109000.0,0,9
800378,2.0,1.0,1.0,48.0,44.0,148001.0,0,9
800379,1.0,1.0,1.0,26.0,26.0,75000.0,0,9
800380,2.0,1.0,1.0,42.0,40.0,99000.0,0,12
800382,2.0,1.0,1.0,55.0,51.0,220000.0,0,40
800383,2.0,1.0,1.0,58.0,50.0,63523.0,0,14
800384,2.0,1.0,1.0,50.0,44.0,155000.0,0,14
800386,2.0,1.0,1.0,58.0,50.0,127046.0,0,14
800394,1.0,1.0,1.0,53.0,53.0,93000.0,0,41
800395,2.0,1.0,1.0,41.0,40.0,68900.0,0,48
800396,1.0,1.0,1.0,35.0,30.0,79000.0,0,48
800401,1.0,1.0,1.0,40.0,38.0,149000.0,0,5
800403,2.0,1.0,1.0,30.0,30.0,70000.0,0,23
800405,2.0,1.0,1.0,33.0,33.0,75000.0,0,39
800406,1.0,1.0,1.0,30.0,30.0,69000.0,0,39
800408,2.0,1.0,1.0,47.0,39.0,147000.0,0,39
800409,1.0,1.0,1.0,35.0,35.0,65000.0,0,39
800410,2.0,1.0,1.0,38.0,35.0,105573.0,0,44
800412,2.0,1.0,1.0,42.0,40.0,99000.0,0,44
800413,2.0,1.0,1.0,71.0,45.0,211167.0,0,44
800414,2.0,1.0,1.0,38.0,35.0,103571.0,0,44
800415,1.0,1.0,1.0,42.0,42.0,73940.0,0,44
800416,2.0,1.0,1.0,36.0,36.0,79000.0,0,44
800417,2.0,1.0,1.0,42.0,40.0,99000.0,0,44
800418,2.0,1.0,1.0,39.0,36.0,80000.0,0,45
800420,3.0,1.0,1.0,20.0,90.0,110000.0,0,47
800421,3.0,1.0,1.0,20.0,70.0,105000.0,0,47
800422,3.0,1.0,1.0,150.0,90.0,118000.0,0,47
800444,2.0,1.0,1.0,47.0,47.0,115000.0,0,38
800445,1.0,1.0,1.0,23.0,23.0,39000.0,0,38
800446,2.0,1.0,1.0,41.0,41.0,108000.0,0,38
800447,1.0,1.0,1.0,28.0,26.0,77000.0,0,38
800448,2.0,1.0,1.0,48.0,44.0,125000.0,0,38
800449,1.0,1.0,1.0,27.0,25.0,77000.0,0,38
800451,2.0,1.0,1.0,51.0,44.0,116934.0,0,55
800452,2.0,1.0,2.0,60.0,60.0,130000.0,0,55
800453,2.0,1.0,1.0,42.0,42.0,115000.0,0,55
800454,2.0,1.0,1.0,93.0,44.0,154999.0,0,55
800455,2.0,1.0,1.0,51.0,44.0,159000.0,0,55
800456,2.0,1.0,2.0,51.0,43.0,117000.0,0,55
800457,2.0,1.0,1.0,60.0,44.0,109999.0,0,55
800468,2.0,1.0,1.0,51.0,48.0,115000.0,0,29
800469,2.0,1.0,1.0,73.0,58.0,115000.0,0,31
800471,2.0,1.0,1.0,48.0,42.0,95000.0,0,56
800472,2.0,1.0,1.0,82.0,51.0,149000.0,0,56
800475,2.0,1.0,1.0,45.0,42.0,88000.0,0,28
800476,2.0,1.0,2.0,54.0,52.0,104000.0,0,46
800477,2.0,1.0,1.0,35.0,35.0,69000.0,0,11
800480,3.0,2.0,2.0,91.0,55.0,198000.0,3,2
800481,3.0,2.0,1.0,92.0,74.0,165000.0,3,20
800487,3.0,2.0,1.0,74.0,66.0,161000.0,3,35
800488,3.0,2.0,1.0,93.0,68.0,235000.0,3,37
800489,3.0,2.0,1.0,53.0,50.0,135000.0,3,37
800490,3.0,2.0,1.0,127.0,100.0,360000.0,3,37
800491,3.0,2.0,1.0,54.0,47.0,150000.0,3,37
800492,3.0,2.0,1.0,93.0,62.0,235000.0,3,37
800493,3.0,2.0,1.0,115.0,63.0,225000.0,3,12
800496,3.0,2.0,1.0,107.0,65.0,188000.0,3,48
800497,3.0,2.0,1.0,74.0,66.0,161000.0,3,5
800498,3.0,2.0,1.0,60.0,60.0,139900.0,3,44
800499,3.0,2.0,1.0,62.0,56.0,145000.0,3,45
800511,3.0,2.0,1.0,20.0,100.0,219000.0,3,50
800579,3.0,2.0,1.0,47.0,47.0,89900.0,0,7
800580,3.0,2.0,1.0,81.0,75.0,169000.0,0,25
800583,3.0,2.0,2.0,61.0,59.0,215000.0,0,24
800584,3.0,2.0,1.0,87.0,62.0,225000.0,0,24
800585,3.0,2.0,1.0,68.0,66.0,165000.0,0,24
800586,3.0,2.0,2.0,88.0,74.0,360000.0,0,24
800587,3.0,2.0,1.0,83.0,61.0,185000.0,0,24
800588,3.0,2.0,1.0,75.0,68.0,215001.0,0,2
800589,3.0,2.0,1.0,52.0,48.0,120000.0,0,2
800590,3.0,2.0,1.0,51.0,51.0,120000.0,0,2
800591,3.0,2.0,1.0,77.0,51.0,195000.0,0,2
800592,3.0,2.0,1.0,65.0,62.0,149500.0,0,13
800596,3.0,2.0,2.0,71.0,65.0,329000.0,0,26
800599,3.0,2.0,2.0,67.0,63.0,230000.0,0,26
800600,3.0,2.0,2.0,123.0,95.0,295000.0,0,26
800601,3.0,2.0,1.0,63.0,55.0,165000.0,0,26
800604,3.0,2.0,1.0,66.0,59.0,174000.0,0,26
800607,3.0,2.0,2.0,86.0,81.0,489000.0,0,26
800609,3.0,2.0,1.0,59.0,55.0,185000.0,0,26
800614,3.0,2.0,1.0,80.0,80.0,189001.0,0,26
800615,3.0,2.0,1.0,85.0,73.0,265000.0,0,26
800616,4.0,2.0,2.0,65.0,61.0,240000.0,0,26
800618,3.0,2.0,1.0,90.0,84.0,250000.0,0,26
800619,3.0,2.0,1.0,109.0,105.0,235000.0,0,26
800638,3.0,2.0,1.0,65.0,60.0,172000.0,0,4
800639,3.0,2.0,1.0,82.0,45.0,160000.0,0,6
800640,3.0,2.0,1.0,88.0,70.0,270000.0,0,6
800641,3.0,2.0,1.0,93.0,55.0,235000.0,0,6
800643,4.0,2.0,3.0,114.0,98.0,375000.0,0,6
800644,4.0,2.0,3.0,114.0,98.0,375000.0,0,6
800645,3.0,2.0,1.0,91.0,81.0,199000.0,0,6
800646,3.0,2.0,2.0,88.0,72.0,360000.0,0,6
800647,3.0,2.0,3.0,87.0,85.0,258000.0,0,6
800648,3.0,2.0,2.0,108.0,96.0,260001.0,0,15
800653,3.0,2.0,1.0,60.0,54.0,145000.0,0,32
800657,3.0,2.0,1.0,204.0,53.0,300000.0,0,35
800658,3.0,2.0,1.0,65.0,65.0,135000.0,0,37
800659,3.0,2.0,2.0,144.0,73.0,223000.0,0,3
800660,3.0,2.0,2.0,144.0,73.0,223000.0,0,3
800661,3.0,2.0,2.0,144.0,73.0,223000.0,0,3
800663,3.0,2.0,1.0,74.0,58.0,125000.0,0,9
800664,3.0,2.0,1.0,64.0,64.0,110000.0,0,9
800666,3.0,2.0,1.0,65.0,55.0,139000.0,0,9
800667,3.0,2.0,2.0,61.0,57.0,169000.0,0,9
800670,3.0,2.0,1.0,59.0,60.0,122000.0,0,9
800671,3.0,2.0,1.0,56.0,50.0,99900.0,0,40
800672,3.0,2.0,2.0,95.0,92.0,175000.0,0,40
800685,3.0,2.0,1.0,72.0,65.0,170000.0,0,48
800686,3.0,2.0,1.0,78.0,62.0,149000.0,0,5
800687,3.0,2.0,1.0,78.0,62.0,149000.0,0,5
800688,3.0,2.0,1.0,72.0,63.0,156000.0,0,39
800689,3.0,2.0,1.0,66.0,60.0,109000.0,0,39
800690,3.0,2.0,1.0,55.0,55.0,115000.0,0,39
800691,3.0,2.0,1.0,54.0,54.0,112001.0,0,44
800692,3.0,2.0,1.0,70.0,60.0,220000.0,0,44
800693,3.0,2.0,2.0,64.0,58.0,198000.0,0,44
800694,3.0,2.0,1.0,52.0,48.0,120000.0,0,44
800695,3.0,2.0,1.0,68.0,63.0,150000.0,0,44
800696,3.0,2.0,1.0,56.0,54.0,105000.0,0,44
800697,3.0,2.0,1.0,56.0,53.0,125000.0,0,44
800700,3.0,2.0,1.0,87.0,66.0,55000.0,0,47
800708,3.0,2.0,2.0,65.0,61.0,190000.0,0,55
800709,3.0,2.0,2.0,78.0,63.0,183800.0,0,55
800710,3.0,2.0,1.0,65.0,65.0,139000.0,0,55
800719,3.0,2.0,1.0,56.0,56.0,137000.0,0,28
800720,3.0,2.0,2.0,78.0,70.0,184000.0,0,28
800721,3.0,2.0,1.0,52.0,48.0,120000.0,0,28
800741,4.0,3.0,2.0,150.0,105.0,285000.0,3,45
800788,4.0,3.0,1.0,153.0,110.0,230000.0,1,18
800790,5.0,3.0,3.0,178.0,172.0,484000.0,1,37
800812,4.0,3.0,3.0,207.0,131.0,390000.0,1,45
800836,4.0,3.0,1.0,96.0,96.0,129900.0,0,25
800837,5.0,3.0,2.0,106.0,106.0,150000.0,0,25
800841,4.0,3.0,2.0,93.0,78.0,279000.0,0,24
800842,4.0,3.0,2.0,91.0,87.0,210000.0,0,2
800843,4.0,3.0,1.0,86.0,80.0,240000.0,0,2
800851,4.0,3.0,3.0,119.0,119.0,460000.0,0,26
800852,4.0,3.0,3.0,150.0,100.0,325000.0,0,26
800854,4.0,3.0,1.0,78.0,70.0,235000.0,0,26
800863,4.0,3.0,3.0,102.0,91.0,240000.0,0,6
800866,4.0,3.0,2.0,106.0,90.0,249000.0,0,6
800867,4.0,3.0,3.0,116.0,106.0,399900.0,0,6
800868,4.0,3.0,3.0,114.0,98.0,375000.0,0,6
800873,4.0,3.0,2.0,154.0,154.0,210000.0,0,15
800877,4.0,3.0,2.0,92.0,73.0,215000.0,0,35
800878,4.0,3.0,2.0,76.0,72.0,267000.0,0,35
800879,4.0,3.0,1.0,97.0,90.0,255000.0,0,35
800882,4.0,3.0,2.0,87.0,79.0,220000.0,0,35
800892,4.0,3.0,3.0,150.0,150.0,420001.0,0,5
800893,4.0,3.0,3.0,109.0,102.0,380000.0,0,5
800894,4.0,3.0,2.0,157.0,148.0,220000.0,0,44
800895,4.0,3.0,2.0,157.0,148.0,220000.0,0,44
800896,4.0,3.0,2.0,94.0,85.0,230000.0,0,44
800902,4.0,3.0,1.0,99.0,84.0,194999.0,0,55
800907,4.0,3.0,3.0,154.0,150.0,315001.0,0,28
800908,4.0,3.0,2.0,157.0,148.0,220000.0,0,28
800909,4.0,3.0,2.0,120.0,110.0,420000.0,0,50
800915,5.0,4.0,2.0,149.0,149.0,260001.0,3,32
800916,5.0,4.0,2.0,140.0,140.0,249001.0,3,32
800917,5.0,4.0,3.0,100.0,100.0,288000.0,3,56
800959,5.0,4.0,2.0,145.0,104.0,330000.0,0,0
800960,5.0,4.0,2.0,145.0,104.0,329000.0,0,2
800963,6.0,4.0,3.0,143.0,140.0,428000.0,0,26
800967,5.0,4.0,2.0,167.0,150.0,399000.0,0,9
800968,5.0,4.0,3.0,143.0,143.0,495000.0,0,5
800970,6.0,5.0,2.0,116.0,116.0,188000.0,3,2
802728,2.0,1.0,1.0,55.0,41.0,125000.0,3,24
802768,2.0,1.0,1.0,65.0,56.0,195000.0,0,24
802772,2.0,1.0,1.0,102.0,102.0,165694.0,0,26
802784,2.0,1.0,1.0,53.0,47.0,179000.0,0,6
802786,2.0,1.0,1.0,65.0,56.0,195000.0,0,6
802796,2.0,1.0,1.0,39.0,39.0,70000.0,0,18
802808,2.0,1.0,1.0,60.0,40.0,139900.0,0,9
802809,2.0,1.0,1.0,58.0,50.0,95000.0,0,9
802829,2.0,1.0,1.0,36.0,36.0,65000.0,0,44
802859,2.0,1.0,1.0,48.0,41.0,129500.0,0,55
802860,2.0,1.0,1.0,32.0,32.0,120000.0,0,55
802866,2.0,1.0,1.0,72.0,40.0,119000.0,0,50
802886,2.0,1.0,1.0,118.0,63.0,198000.0,3,14
802946,1.0,1.0,1.0,29.0,29.0,79000.0,0,6
802948,2.0,1.0,1.0,30.0,30.0,63000.0,0,9
802984,1.0,1.0,1.0,36.0,34.0,128000.0,0,26
802997,2.0,1.0,1.0,57.0,48.0,105000.0,0,55
803010,2.0,1.0,1.0,48.0,42.0,175000.0,0,17
803012,1.0,1.0,1.0,48.0,42.0,225000.0,0,36
803016,1.0,1.0,1.0,38.0,35.0,110000.0,0,26
803019,1.0,1.0,1.0,36.0,31.0,124000.0,0,26
803020,2.0,1.0,1.0,38.0,38.0,105000.0,0,26
803021,2.0,1.0,1.0,55.0,52.0,150000.0,0,26
803022,2.0,1.0,1.0,55.0,52.0,150000.0,0,26
803026,2.0,1.0,1.0,55.0,49.0,168000.0,0,6
803027,2.0,1.0,1.0,51.0,46.0,183000.0,0,6
803030,2.0,1.0,1.0,58.0,58.0,185000.0,0,35
803033,2.0,1.0,1.0,58.0,58.0,129000.0,0,12
803034,2.0,1.0,1.0,43.0,43.0,117000.0,0,40
803038,1.0,1.0,1.0,38.0,35.0,110000.0,0,19
803039,2.0,1.0,1.0,51.0,45.0,150000.0,0,44
803040,2.0,1.0,1.0,47.0,44.0,125000.0,0,45
803041,2.0,1.0,1.0,47.0,44.0,125000.0,0,45
803043,2.0,1.0,2.0,67.0,67.0,320000.0,0,34
803044,2.0,1.0,1.0,59.0,55.0,330000.0,0,34
803046,2.0,1.0,2.0,67.0,67.0,350000.0,0,34
803047,2.0,1.0,1.0,59.0,55.0,290000.0,0,34
803048,1.0,1.0,1.0,44.0,36.0,120000.0,0,55
803049,1.0,1.0,1.0,38.0,32.0,89000.0,0,55
803052,2.0,1.0,1.0,44.0,38.0,109000.0,0,56
803053,2.0,1.0,1.0,52.0,49.0,150000.0,0,50
803058,2.0,1.0,1.0,43.0,39.0,189000.0,0,26
803061,2.0,1.0,1.0,33.0,28.0,75000.0,0,35
803062,2.0,1.0,1.0,58.0,43.0,102000.0,0,21
803064,1.0,1.0,1.0,36.0,33.0,68000.0,0,38
803067,1.0,1.0,1.0,31.0,28.0,99000.0,0,24
803083,2.0,1.0,1.0,44.0,44.0,98600.0,0,6
803084,1.0,1.0,1.0,29.0,29.0,79000.0,0,6
803101,2.0,1.0,1.0,43.0,43.0,63000.0,0,0
803102,2.0,1.0,1.0,44.0,40.0,70000.0,0,17
803103,2.0,1.0,1.0,35.0,35.0,65000.0,0,17
803105,2.0,1.0,1.0,62.0,51.0,128256.0,0,26
803109,2.0,1.0,1.0,58.0,58.0,25840.0,0,18
803110,1.0,1.0,1.0,48.0,48.0,22176.0,0,18
803111,2.0,1.0,1.0,48.0,48.0,23760.0,0,18
803114,2.0,1.0,1.0,34.0,35.0,79000.0,0,32
803115,2.0,1.0,1.0,60.0,60.0,223000.0,0,35
803125,1.0,1.0,1.0,41.0,41.0,116000.0,0,45
803126,1.0,1.0,1.0,36.0,31.0,80000.0,0,45
803127,2.0,1.0,1.0,50.0,50.0,102000.0,0,45
803141,2.0,1.0,1.0,82.0,50.0,120000.0,0,50
803150,2.0,1.0,1.0,44.0,44.0,135000.0,3,55
803179,2.0,1.0,1.0,27.0,27.0,37500.0,0,17
803180,2.0,1.0,1.0,54.0,47.0,115000.0,0,17
803181,2.0,1.0,1.0,36.0,36.0,69000.0,0,17
803189,1.0,1.0,1.0,35.0,35.0,89000.0,0,24
803190,1.0,1.0,1.0,34.0,32.0,86900.0,0,24
803192,2.0,1.0,1.0,53.0,41.0,118000.0,0,36
803193,2.0,1.0,1.0,31.0,31.0,66000.0,0,36
803194,2.0,1.0,1.0,49.0,49.0,118000.0,0,2
803197,2.0,1.0,1.0,45.0,45.0,120000.0,0,2
803199,2.0,1.0,2.0,59.0,52.0,165000.0,0,26
803200,2.0,1.0,1.0,54.0,50.0,194000.0,0,26
803203,1.0,1.0,1.0,33.0,29.0,85800.0,0,26
803206,1.0,1.0,1.0,37.0,33.0,137000.0,0,26
803208,2.0,1.0,1.0,62.0,62.0,173000.0,0,26
803209,2.0,1.0,1.0,58.0,49.0,162400.0,0,26
803210,1.0,1.0,1.0,26.0,24.0,75400.0,0,26
803212,2.0,1.0,1.0,33.0,33.0,88000.0,0,26
803240,1.0,1.0,1.0,51.0,45.0,120000.0,0,6
803241,1.0,1.0,1.0,46.0,42.0,104000.0,0,6
803251,2.0,1.0,1.0,45.0,42.0,80000.0,0,18
803260,2.0,1.0,1.0,33.0,33.0,165000.0,0,35
803261,2.0,1.0,1.0,40.0,40.0,105000.0,0,35
803263,2.0,1.0,1.0,42.0,42.0,70000.0,0,35
803264,1.0,1.0,1.0,39.0,39.0,155000.0,0,35
803265,2.0,1.0,1.0,40.0,37.0,128000.0,0,35
803267,2.0,1.0,1.0,33.0,33.0,72000.0,0,35
803268,1.0,1.0,1.0,33.0,30.0,91000.0,0,37
803269,2.0,1.0,1.0,61.0,40.0,142000.0,0,37
803270,2.0,1.0,1.0,44.0,40.0,125000.0,0,37
803271,2.0,1.0,1.0,44.0,40.0,120000.0,0,37
803272,1.0,1.0,1.0,33.0,30.0,94000.0,0,37
803273,1.0,1.0,1.0,33.0,30.0,88000.0,0,37
803276,2.0,1.0,1.0,39.0,37.0,89000.0,0,22
803278,2.0,1.0,1.0,50.0,47.0,105000.0,0,40
803303,1.0,1.0,1.0,38.0,34.0,150000.0,0,5
803305,1.0,1.0,1.0,46.0,44.0,90000.0,0,23
803307,2.0,1.0,1.0,49.0,49.0,87000.0,0,39
803309,2.0,1.0,2.0,53.0,50.0,149000.0,0,44
803311,2.0,1.0,1.0,39.0,38.0,73000.0,0,16
803313,2.0,1.0,1.0,60.0,60.0,118000.0,0,38
803316,2.0,1.0,1.0,37.0,34.0,85000.0,0,38
803317,2.0,1.0,1.0,68.0,51.0,104900.0,0,38
803318,2.0,1.0,1.0,55.0,47.0,140000.0,0,55
803319,2.0,1.0,1.0,33.0,30.0,90000.0,0,55
803320,2.0,1.0,1.0,46.0,42.0,135000.0,0,55
803336,2.0,1.0,1.0,43.0,40.0,96000.0,0,31
